,id_x,text,label_x,tsne_x,tsne_y
891,892,Q A: Cognos CEO calls business intelligence ROI a 'fuzzy' metric Cognos CEO Rob Ashe says companies are demanding a more tangible means of measuring the return on their business intelligence investment.,3,23.991121,-7.9749985
892,893,"UPDATE 2-KCS buys control of Mexico railroad, resolves spat US transport group Kansas City Southern has agreed to buy a controlling stake in Mexico #39;s busiest railroad in a deal worth at least \$550 million, ending a bitter legal dispute with Mexican company TMM.",2,22.175728,-0.9355899
893,894,"Carolina, Clemson fans square off in annual gift of life #39; &lt;b&gt;...&lt;/b&gt; CORDOVA - Collegiate loyalties run deep, and there #39;s no school rivalry any more intense than the one between the Clemson University Tigers and the University of South Carolina Gamecocks, whose fans are even willing to bleed for their teams.",1,-20.045614,-13.658924
894,895,Drawn and Quartered It wasn #39;t supposed to end like this for Pau Gasol and Spain. Not after the way things were going in this Olympics. The Spaniards finished group play an undefeated 5-0 ,1,-28.816317,-7.7981844
895,896,Keane and Vieira in OT fitness race Arsenal captain Patrick Vieira and Manchester United skipper Roy Keane are both battling to be fit for Sunday #39;s Premiership showdown at Old Trafford.,1,-33.151688,8.398501
896,897,E-mail scam plays on US elections People are being warned about a scam e-mail which uses the US presidential poll to part them from their cash.,3,21.5425,-11.418056
897,898,"HP drops plans to put Compaq technology into HP-UX Hewlett-Packard(HP) has abandoned plans to integrate a number of advanced technologies it acquired in its 2002 purchase of Compaq into its flagship HP-UX operating system. The Palo Alto, California, computer maker has instead decided to partner with Veritas Software to bring new file system and clustering capabilities to its Unix software, the two companies announced Thursday.",3,37.83672,-8.584765
898,899,"Staff layoff deal for Alitalia Unions and executives at Italy's Alitalia reach a deal with the government on layoffs, opening the way for a wholesale restructuring.",2,13.016611,3.1276293
899,900,The idea of Pakistan I was present at the Pakistan National Assembly session in Islamabad when the bill authorising President Pervez Musharraf to retain his uniform was introduced in the House.,0,-6.278522,18.68106
900,901,"Two Hamas militants killed in Gaza airstrike Two members of Izzedin al Qassam Brigades, the armed wing of the Islamic Resistance Movement (Hamas), were killed on Saturday evening in an Israeli airstrike on their car that drove ",0,-15.0004635,26.604254
901,902,"Dell Sees Market Gains with New Compact Servers  NEW YORK (Reuters) - Dell will begin offering on Monday new  ""blade"" servers at prices it says will bring the ultra-compact  computers into the business mainstream and allow it to grab  market share from rivals HP and IBM.",3,38.82774,-8.067307
902,903,"Cavaliers Pick Up Gooden 2005-06 Option (AP) AP - The Cleveland Cavaliers picked up Drew Gooden's contract option for 2005-06, hoping the forward will take the spot vacated by departed free agent Carlos Boozer.",1,-27.309965,-27.542448
903,904,UK #39;s Blair to Put Africa at Heart of the G-8 Agenda in 2005 UK Prime Minister Tony Blair this week will put efforts to curb disease and poverty in Africa at the center of the agenda of the Group of Eight industrial nations next year.,0,3.9491696,17.101086
904,905,"Steel yourself for  #39;Grand Theft Auto #39;  quot;Grand Theft Auto: San Andreas quot; revved into stores last week, promising its millions of fans another round of electronic mayhem.",3,15.339273,-17.103437
905,906,Update 1: Proposed Bailout of Trump Casinos Shelved Donald J. Trump may have a new project for his apprentices - helping him try to figure out how to take his troubled casino company private after a proposed bailout fell through.,2,9.111804,-8.367493
906,907,"Restoration Said May Help Gulf of Maine (AP) AP - Improved fish passage on the Penobscot River and recovery of a salt marsh on the west branch of the Pleasant River could bring environmental benefits to the Gulf of Maine, according to a new report.",3,0.5065005,0.7352814
907,908,Enterprise Security Adobe Patches Acrobat Vulnerabilities Adobe has issued a patch for Acrobat Reader to correct a vulnerability that could allow an atacker to take over a user #39;s system with an infected PDF file.,3,23.78787,-17.156736
908,909,"Congress Sends Bush Tax Cut Bill, Victory WASHINGTON - Legislation extending three popular middle-class tax cuts for the rest of the decade sailed through Congress by lopsided votes in both the House and Senate, giving President Bush a major legislative victory on his signature economic issue, tax relief.    Many Democrats complained during debate Thursday that the majority Republicans who control Congress should have offset the lost revenue to keep the nation's soaring deficits from getting worse...",0,-3.7565243,7.9358087
909,910,Soldier killed in Iraq convoy crash The bulk of an 850-strong group of British troops are gathering near their new base in a US-controlled area of Iraq. Soldiers from the Black Watch regiment will join up with the first wave of their colleagues ,0,-16.879805,33.247364
910,911,"Japanese Bonds Fall as US Sales Figures Damp Export Concern Japanese 10-year bonds fell after the US government said retail sales rose more than expected last month, damping concern demand for Japan #39;s goods will slow.",2,24.579329,15.664037
911,912,"Elpida Advances as Shares Start Trading in Tokyo (Update2) Shares of Elpida Memory Inc., Japan #39;s sole large-scale producer of memory chips, rose on their first day of trading in Tokyo on investors #39; expectations a focus on consumer electronics ",2,29.038479,-0.05452658
912,913,BRITISH PEOPLE HELPED ME WIN IN NEW YORK PAULA RADCLIFFE last night paid tribute to the  quot;incredible support quot; which helped her overcome her Olympic nightmare. Radcliffe fought back from her Athens heartbreak to win the New York Marathon ,1,-19.385435,-4.7238817
913,914,"RIAA files 761 new file-trading lawsuits The Recording Industry Association of America (RIAA) has filed new lawsuits against 761 people who allegedly use peer-to-peer (P-to-P) software to trade music files without permission, the trade group announced Thursday.",3,16.670473,-11.492439
914,915,"US FDA to Review Post-Market Safety Checks The US Food and Drug Administration (news - web sites) on Friday asked an outside group to review the way the agency monitors safety risks of medicines after they hit the market, such as Merck  amp; Co.",2,5.6538224,3.3982937
915,916,Amazon's A9 Reaches Beyond Google's Basics (washingtonpost.com) washingtonpost.com - Amazon.com is trying to out-Google the king of Internet search with a new site that puts a fancy face on Google's plain-Jane search results.,3,28.685734,-12.635953
916,917,"The twin challenges in Palestine and other Arab countries The Palestinian intifada marked the completion of its fourth consecutive year yesterday, and, not surprisingly, Palestinian street anger is directed these days at both the Israelis for their brutal occupation and at Yasser Arafat #39;s incompetent and often ",0,-16.581938,17.597124
917,918,Orioles' Bedard Won't Pitch Again in 2004 (AP) AP - Orioles rookie left-hander Erik Bedard has been shut down for the remainder of the year after pitching more than 133 innings in his first full season following elbow ligament replacement surgery.,1,-21.24194,-27.104532
918,919,Bush leaves for overnight trip to Canada in effort to force closer ties (Canadian Press) Canadian Press - WASHINGTON (CP) - President George W. Bush left early Tuesday for his first official visit to Canada since he was re-elected in an effort to forge friendlier ties.,0,-1.2310416,11.140986
919,920,Israel Urged to Limit Military Response (AP) AP - The State Department called on Israel Friday to limit its military response to a rocket attack by Hamas that killed two small Israeli children.,0,-13.59596,26.009481
920,921,"Web sites agree to be accessible to blind In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired.",3,3.391419,2.9702926
921,922,Bomb scare forces Singapore plane to UK A Singapore Airlines plane flying to New York from Frankfurt has been diverted to Manchester airport after a bomb threat. The Boeing 747-400 landed safely at around 11.,0,-5.400628,31.464634
922,923,"Car Bomber Attacks Near Baghdad Green Zone (Reuters) Reuters - A suspected suicide car bomb detonated\near a police station beside the protected Green Zone in\Baghdad on Saturday, the latest strike in a guerrilla campaign\to undermine Iraq's inexperienced security forces.",0,-15.375754,31.326557
923,924,"Bomb explodes at Shiite mosque in Pakistan ISLAMABAD, Pakistan -- A bomb exploded Sunday at a Shiite mosque in the eastern city of Lahore, injuring several people, police said.",0,-17.062395,26.363152
924,925,"Update 2: DaimlerChrysler, Ford to Invest in Ballard Fuel cell maker Ballard Power Systems Inc. on Friday said it exercised its right to call a 55 million Canadian dollar (\$44.6 million) investment from DaimlerChrysler AG and Ford Motor Co.",2,23.56329,-2.5759294
925,926,PDA market in downward spiral reports IDC palmOne is at the head of a downward spiral of the PDA market according to research group IDC. IDC #39;s figures showed a 8.7 per cent slump year on year for the third quarter of 2004 - the third successive quarter of year on year decline.,3,30.075382,14.521095
926,927,"The railroading of Ron Artest I am not about to condone the Indiana Pacer #39;s behavior for charging into the stands and swinging at some Detroit Piston fans. As a professional and public figure, he has a responsibility to take the high road with unruly fans.",1,-17.270718,-11.13977
927,928,"Two Marines Killed in Fallujah Two Marines killed, three wounded by insurgents during house-clearing in Fallujah.",0,-17.865608,29.492685
